Word, Fontsize, FontFamily, FontFaceStyle, Left, Top, Right, Bottom, RecognitionConfidence, Id, LineId, RegionId, ImageFile 
conduits,9,Times,r,229,221,272,230,35,150,4,28,i_2019.jpg 
opcni,8,Helvetica,b,259,237,291,247,33,153,4,29,i_2019.jpg 
irc,9,Times,r,309,506,324,512,31,157,7,32,i_2019.jpg 
Carriers,47,HelveticaCentury,b,414,73,606,115,201,0,0,0,i_2099.jpg 
4W,6,Helvetica,i,70,302,81,306,98,3,1,2,i_2099.jpg 
art,6,Helvetica,r,89,312,100,317,126,5,1,3,i_2099.jpg 
thu,7,Helvetica,b,69,330,84,337,66,8,1,5,i_2099.jpg 
upal,6,Helvetica,r,60,342,79,350,37,10,1,6,i_2099.jpg 
Ihr,7,Helvetica,b,91,340,102,347,37,12,1,6,i_2099.jpg 
airlar,6,Helvetica,i,439,554,458,559,39,27,3,13,i_2099.jpg 
Al,7,Helvetica,b,327,605,336,611,93,30,3,14,i_2099.jpg 
Bind,26,HelveticaCentury,b,639,185,698,209,209,33,4,15,i_2099.jpg 
specific,26,HelveticaCentury,b,710,185,815,215,209,34,4,15,i_2099.jpg 
substrates,26,HelveticaCentury,b,826,185,970,209,210,35,4,15,i_2099.jpg 
and,26,HelveticaCentury,b,638,219,688,243,213,36,4,16,i_2099.jpg 
carry,26,HelveticaCentury,b,700,226,771,249,211,37,4,16,i_2099.jpg 
them,26,HelveticaCentury,b,780,219,854,243,212,38,4,16,i_2099.jpg 
across,26,HelveticaCentury,b,865,226,952,243,211,39,4,16,i_2099.jpg 
membrane,26,HelveticaCentury,b,639,253,792,277,211,41,4,17,i_2099.jpg 
by,26,HelveticaCentury,b,805,253,836,283,213,42,4,17,i_2099.jpg 
changing,26,HelveticaCentury,b,846,253,973,283,210,43,4,17,i_2099.jpg 
shape,26,HelveticaCentury,b,638,287,720,317,212,44,4,18,i_2099.jpg 
conformation,26,HelveticaCentury,b,732,286,944,317,207,45,4,18,i_2099.jpg 
Small,22,HelveticaCentury,b,682,328,747,349,210,47,4,19,i_2099.jpg 
organic,22,HelveticaCentury,b,757,329,847,355,210,48,4,19,i_2099.jpg 
molecules,22,HelveticaCentury,b,683,358,807,379,210,49,5,20,i_2099.jpg 
eg,22,HelveticaCentury,b,819,358,870,385,199,50,5,20,i_2099.jpg 
glucose,22,HelveticaCentury,b,880,358,980,385,201,51,5,20,i_2099.jpg 
amino,22,HelveticaCentury,b,682,389,759,409,211,52,6,21,i_2099.jpg 
acids,22,HelveticaCentury,b,769,388,838,415,207,53,6,21,i_2099.jpg 
Ions,22,HelveticaCentury,b,683,426,732,446,122,55,7,22,i_2099.jpg 
eg,22,HelveticaCentury,b,743,425,794,452,183,56,7,22,i_2099.jpg 
Na,22,Times,b,806,426,859,451,43,57,7,22,i_2099.jpg 
Move,26,HelveticaCentury,b,639,465,717,488,211,60,8,23,i_2099.jpg 
molecules,26,HelveticaCentury,b,729,464,871,488,211,61,8,23,i_2099.jpg 
much,26,HelveticaCentury,b,883,464,958,488,213,62,8,23,i_2099.jpg 
slower,26,HelveticaCentury,b,638,498,731,522,212,63,8,24,i_2099.jpg 
than,26,HelveticaCentury,b,740,498,803,522,213,64,8,24,i_2099.jpg 
channels,26,HelveticaCentury,b,815,498,940,522,211,65,8,24,i_2099.jpg 
Nevercreatea,26,HelveticaCentury,b,639,541,843,564,189,67,8,25,i_2099.jpg 
continuous,26,HelveticaCentury,b,638,575,795,598,213,68,8,26,i_2099.jpg 
passage,26,HelveticaCentury,b,807,581,917,604,212,69,8,26,i_2099.jpg 
between,26,HelveticaCentury,b,639,608,761,632,211,70,8,27,i_2099.jpg 
the,26,HelveticaCentury,b,772,608,818,632,213,71,8,27,i_2099.jpg 
two,26,HelveticaCentury,b,828,611,882,632,214,72,8,27,i_2099.jpg 
sides,26,HelveticaCentury,b,892,608,961,632,211,73,8,27,i_2099.jpg 
Ii,12,Helvetica,r,507,350,518,360,24,74,9,28,i_2099.jpg 
II,7,Helvetica,b,474,363,484,369,33,75,9,29,i_2099.jpg 
Hhl,7,Helvetica,b,512,383,524,390,29,76,9,30,i_2099.jpg 
of,26,HelveticaCentury,b,638,642,666,666,212,78,10,31,i_2099.jpg 
the,26,HelveticaCentury,b,674,642,720,666,212,79,10,31,i_2099.jpg 
membrane,26,HelveticaCentury,b,732,642,886,666,211,80,10,31,i_2099.jpg 
Carriermediated,37,HelveticaCentury,r,230,44,578,79,205,0,0,0,i_2134.jpg 
Transport,37,HelveticaCentury,r,594,47,790,88,212,1,0,0,i_2134.jpg 
The,25,HelveticaCentury,r,434,143,484,166,211,3,0,1,i_2134.jpg 
characteristics,25,HelveticaCentury,r,495,143,689,166,208,4,0,1,i_2134.jpg 
that,25,HelveticaCentury,r,699,143,754,166,211,5,0,1,i_2134.jpg 
determine,25,HelveticaCentury,r,764,143,905,166,205,6,0,1,i_2134.jpg 
what,25,HelveticaCentury,r,435,179,502,202,212,7,0,2,i_2134.jpg 
kind,25,HelveticaCentury,r,514,179,568,202,196,8,0,2,i_2134.jpg 
and,25,HelveticaCentury,r,580,179,627,202,213,9,0,2,i_2134.jpg 
amount,25,HelveticaCentury,r,639,182,744,202,211,10,0,2,i_2134.jpg 
of,25,HelveticaCentury,r,755,179,782,202,212,11,0,2,i_2134.jpg 
material,25,HelveticaCentury,r,792,179,901,202,206,12,0,2,i_2134.jpg 
to,25,HelveticaCentury,r,912,182,939,202,213,13,0,2,i_2134.jpg 
be,25,HelveticaCentury,r,437,216,467,239,212,14,0,3,i_2134.jpg 
transported,25,HelveticaCentury,r,477,216,637,245,211,15,0,3,i_2134.jpg 
Specificity,20,HelveticaCentury,b,480,259,598,283,198,17,0,4,i_2134.jpg 
each,20,HelveticaCentury,r,627,259,678,278,211,19,0,4,i_2134.jpg 
carrier,20,HelveticaCentury,r,688,261,762,278,210,20,0,4,i_2134.jpg 
protein,20,HelveticaCentury,r,771,261,851,283,210,21,0,4,i_2134.jpg 
is,20,HelveticaCentury,r,861,261,875,278,211,22,0,4,i_2134.jpg 
specific,20,HelveticaCentury,r,480,290,564,314,207,23,0,5,i_2134.jpg 
to,20,HelveticaCentury,r,572,293,594,309,213,24,0,5,i_2134.jpg 
the,20,HelveticaCentury,r,602,290,639,309,214,25,0,5,i_2134.jpg 
molecule,20,HelveticaCentury,r,649,290,751,309,210,26,0,5,i_2134.jpg 
it,20,HelveticaCentury,r,761,291,774,309,204,27,0,5,i_2134.jpg 
is,20,HelveticaCentury,r,783,292,798,309,211,28,0,5,i_2134.jpg 
supposed,20,HelveticaCentury,r,807,290,914,314,210,29,0,5,i_2134.jpg 
to,20,HelveticaCentury,r,924,293,946,309,211,30,0,5,i_2134.jpg 
transport,20,HelveticaCentury,r,479,323,592,344,186,31,0,6,i_2134.jpg 
Only,20,HelveticaCentury,r,601,320,652,344,210,32,0,6,i_2134.jpg 
very,20,HelveticaCentury,r,660,326,708,344,210,33,0,6,i_2134.jpg 
likesimilar,20,HelveticaCentury,r,717,319,841,343,208,34,0,6,i_2134.jpg 
molecules,20,HelveticaCentury,r,480,352,594,370,210,35,0,7,i_2134.jpg 
in,20,HelveticaCentury,r,604,352,630,375,207,36,0,7,i_2134.jpg 
some,20,HelveticaCentury,r,640,357,700,370,212,37,0,7,i_2134.jpg 
cases,20,HelveticaCentury,r,709,352,776,375,206,38,0,7,i_2134.jpg 
may,20,HelveticaCentury,r,787,357,833,375,213,39,0,7,i_2134.jpg 
bind,20,HelveticaCentury,r,842,352,889,370,212,40,0,7,i_2134.jpg 
to,20,HelveticaCentury,r,898,354,920,370,211,41,0,7,i_2134.jpg 
the,20,HelveticaCentury,r,479,381,515,400,212,42,0,8,i_2134.jpg 
same,20,HelveticaCentury,r,525,387,583,400,212,43,0,8,i_2134.jpg 
carrier,20,HelveticaCentury,r,593,383,670,400,202,44,0,8,i_2134.jpg 
Competition,20,HelveticaCentury,r,480,419,623,443,200,46,0,9,i_2134.jpg 
if,20,HelveticaCentury,r,654,419,667,438,210,48,0,9,i_2134.jpg 
the,20,HelveticaCentury,r,674,419,711,438,211,49,0,9,i_2134.jpg 
carrier,20,HelveticaCentury,r,720,421,794,438,212,50,0,9,i_2134.jpg 
can,20,HelveticaCentury,r,802,425,839,438,210,51,0,9,i_2134.jpg 
bind,20,HelveticaCentury,r,850,419,896,438,208,52,0,9,i_2134.jpg 
more,20,HelveticaCentury,r,480,455,538,468,212,53,0,10,i_2134.jpg 
than,20,HelveticaCentury,r,547,449,597,468,212,54,0,10,i_2134.jpg 
one,20,HelveticaCentury,r,607,455,648,468,210,55,0,10,i_2134.jpg 
substance,20,HelveticaCentury,r,657,449,776,472,197,56,0,10,i_2134.jpg 
then,20,HelveticaCentury,r,786,449,836,468,211,57,0,10,i_2134.jpg 
the,20,HelveticaCentury,r,845,449,882,468,214,58,0,10,i_2134.jpg 
rate,20,HelveticaCentury,r,892,452,934,468,213,59,0,10,i_2134.jpg 
of,20,HelveticaCentury,r,480,480,502,499,212,60,0,11,i_2134.jpg 
transport,20,HelveticaCentury,r,509,483,615,504,211,61,0,11,i_2134.jpg 
is,20,HelveticaCentury,r,625,482,639,499,211,62,0,11,i_2134.jpg 
dependent,20,HelveticaCentury,r,648,480,772,504,212,63,0,11,i_2134.jpg 
on,20,HelveticaCentury,r,781,486,807,499,213,64,0,11,i_2134.jpg 
the,20,HelveticaCentury,r,816,480,853,499,213,65,0,11,i_2134.jpg 
presence,20,HelveticaCentury,r,480,517,582,535,210,66,0,12,i_2134.jpg 
of,20,HelveticaCentury,r,591,511,614,530,213,67,0,12,i_2134.jpg 
the,20,HelveticaCentury,r,621,511,657,530,213,68,0,12,i_2134.jpg 
number,20,HelveticaCentury,r,667,511,756,530,210,69,0,12,i_2134.jpg 
of,20,HelveticaCentury,r,764,511,786,530,212,70,0,12,i_2134.jpg 
molecules,20,HelveticaCentury,r,794,511,908,530,212,71,0,12,i_2134.jpg 
of,20,HelveticaCentury,r,917,511,939,530,212,72,0,12,i_2134.jpg 
both,20,HelveticaCentury,r,480,541,531,560,213,73,0,13,i_2134.jpg 
substances,20,HelveticaCentury,r,541,541,664,560,212,74,0,13,i_2134.jpg 
Saturation,20,HelveticaCentury,b,480,579,599,598,197,76,0,14,i_2134.jpg 
limited,20,HelveticaCentury,r,650,579,727,598,206,79,0,14,i_2134.jpg 
number,20,HelveticaCentury,r,737,579,826,598,212,80,0,14,i_2134.jpg 
of,20,HelveticaCentury,r,834,579,857,598,213,81,0,14,i_2134.jpg 
carrier,20,HelveticaCentury,r,864,580,938,598,212,82,0,14,i_2134.jpg 
binding,20,HelveticaCentury,r,480,609,564,633,201,83,0,15,i_2134.jpg 
sites,20,HelveticaCentury,r,572,610,622,628,211,84,0,15,i_2134.jpg 
are,20,HelveticaCentury,r,631,616,665,628,211,85,0,15,i_2134.jpg 
available,20,HelveticaCentury,r,675,609,773,628,212,86,0,15,i_2134.jpg 
within,20,HelveticaCentury,r,782,609,852,628,211,87,0,15,i_2134.jpg 
membrane,20,HelveticaCentury,r,480,640,610,659,202,89,0,16,i_2134.jpg 
Results,20,HelveticaCentury,r,621,640,700,659,212,90,0,16,i_2134.jpg 
in,20,HelveticaCentury,r,709,641,727,659,206,91,0,16,i_2134.jpg 
the,20,HelveticaCentury,r,736,640,772,659,213,92,0,16,i_2134.jpg 
transport,20,HelveticaCentury,r,781,643,887,664,210,93,0,16,i_2134.jpg 
maximum,20,HelveticaCentury,r,480,672,591,689,205,94,0,17,i_2134.jpg 
Glucose,11,Helvetica,r,225,202,273,212,134,95,1,18,i_2134.jpg 
only,11,Helvetica,r,278,202,303,214,173,96,1,18,i_2134.jpg 
Glucose,11,Times,r,225,245,273,255,190,97,1,19,i_2134.jpg 
and,11,Helvetica,r,278,245,300,255,209,98,1,19,i_2134.jpg 
9alactose1,11,Helvetica,r,225,259,295,271,36,100,1,20,i_2134.jpg 
mU,11,Helvetica,r,301,259,327,271,131,101,1,20,i_2134.jpg 
Glucose,11,Helvetica,r,105,405,154,415,200,107,3,24,i_2134.jpg 
concentrahon,11,Helvetica,r,158,405,241,414,44,108,3,24,i_2134.jpg 
mM,11,Helvetica,r,246,405,275,417,39,109,3,24,i_2134.jpg 
Transport,11,Helvetica,r,93,504,152,516,208,131,5,46,i_2134.jpg 
maximum,11,Helvetica,r,158,504,217,514,177,132,5,46,i_2134.jpg 
Extracellular,11,Helvetica,r,62,683,139,693,77,133,6,47,i_2134.jpg 
substrate,11,Helvetica,r,143,684,201,693,207,134,6,47,i_2134.jpg 
concentration,11,Helvetica,r,205,684,290,693,208,135,6,47,i_2134.jpg 
Transport,11,Helvetica,r,37,711,96,723,210,137,6,48,i_2134.jpg 
rate,11,Helvetica,r,101,711,124,720,209,138,6,48,i_2134.jpg 
Is,11,Helvetica,r,129,711,138,720,88,139,6,48,i_2134.jpg 
proportional,11,Helvetica,r,143,711,218,723,167,140,6,48,i_2134.jpg 
to,11,Helvetica,r,223,711,234,720,211,141,6,48,i_2134.jpg 
substrate,11,Helvetica,r,239,711,296,720,209,142,6,48,i_2134.jpg 
concentration,11,Helvetica,r,37,725,121,735,197,143,6,49,i_2134.jpg 
until,11,Helvetica,r,127,725,152,735,198,144,6,49,i_2134.jpg 
the,11,Helvetica,r,157,725,176,735,210,145,6,49,i_2134.jpg 
carriers,11,Helvetica,r,180,725,227,735,201,146,6,49,i_2134.jpg 
are,11,Helvetica,r,232,728,250,735,213,147,6,49,i_2134.jpg 
saturated,11,Helvetica,r,255,725,316,735,206,148,6,49,i_2134.jpg 
Active,37,HelveticaCentury,r,344,50,468,83,206,0,0,0,i_2213.jpg 
transport,37,HelveticaCentury,r,483,53,674,92,212,1,0,0,i_2213.jpg 
Use,25,HelveticaCentury,r,102,159,149,180,210,3,0,1,i_2213.jpg 
of,25,HelveticaCentury,r,160,157,187,180,210,4,0,1,i_2213.jpg 
carrier,25,HelveticaCentury,r,220,158,308,180,207,6,0,1,i_2213.jpg 
to,25,HelveticaCentury,r,317,160,344,180,212,7,0,1,i_2213.jpg 
transport,25,HelveticaCentury,r,354,160,481,186,211,8,0,1,i_2213.jpg 
molecule,25,HelveticaCentury,r,516,157,639,180,212,10,0,1,i_2213.jpg 
across,25,HelveticaCentury,r,650,164,733,180,210,11,0,1,i_2213.jpg 
membrane,25,HelveticaCentury,r,768,157,916,180,211,13,0,1,i_2213.jpg 
against,25,HelveticaCentury,r,100,194,195,222,202,14,0,2,i_2213.jpg 
its,25,HelveticaCentury,r,207,194,235,216,205,15,0,2,i_2213.jpg 
gradient,25,HelveticaCentury,r,246,193,358,222,212,16,0,2,i_2213.jpg 
Binding,25,HelveticaCentury,r,102,238,201,267,206,18,0,3,i_2213.jpg 
site,25,HelveticaCentury,r,211,239,257,261,211,19,0,3,i_2213.jpg 
affinity,25,HelveticaCentury,r,268,238,363,267,192,20,0,3,i_2213.jpg 
is,25,HelveticaCentury,r,373,239,391,261,198,21,0,3,i_2213.jpg 
greater,25,HelveticaCentury,r,401,241,499,267,212,22,0,3,i_2213.jpg 
on,25,HelveticaCentury,r,509,245,541,261,214,23,0,3,i_2213.jpg 
the,25,HelveticaCentury,r,552,238,595,261,212,24,0,3,i_2213.jpg 
downstream,25,HelveticaCentury,r,607,238,776,261,212,25,0,3,i_2213.jpg 
side,25,HelveticaCentury,r,788,238,840,261,214,26,0,3,i_2213.jpg 
lower,25,HelveticaCentury,r,852,237,938,267,207,27,0,3,i_2213.jpg 
concentration,25,HelveticaCentury,r,100,274,299,304,201,28,0,4,i_2213.jpg 
Two,25,HelveticaCentury,r,99,322,154,343,212,30,0,5,i_2213.jpg 
types,25,HelveticaCentury,r,164,323,237,349,212,31,0,5,i_2213.jpg 
of,25,HelveticaCentury,r,248,320,274,343,214,32,0,5,i_2213.jpg 
active,25,HelveticaCentury,r,283,321,362,343,198,33,0,5,i_2213.jpg 
transport,25,HelveticaCentury,r,372,323,499,349,212,34,0,5,i_2213.jpg 
Primary,20,HelveticaCentury,r,145,363,235,387,204,36,0,6,i_2213.jpg 
active,20,HelveticaCentury,r,244,363,311,382,209,37,0,6,i_2213.jpg 
transport,20,HelveticaCentury,r,319,366,428,387,210,38,0,6,i_2213.jpg 
energy,20,HelveticaCentury,r,457,369,534,387,210,40,0,6,i_2213.jpg 
in,20,HelveticaCentury,r,543,365,560,382,207,41,0,6,i_2213.jpg 
the,20,HelveticaCentury,r,569,363,606,382,211,42,0,6,i_2213.jpg 
form,20,HelveticaCentury,r,615,363,667,382,211,43,0,6,i_2213.jpg 
of,20,HelveticaCentury,r,677,363,699,382,211,44,0,6,i_2213.jpg 
ATP,20,HelveticaCentury,r,706,364,747,382,198,45,0,6,i_2213.jpg 
is,20,HelveticaCentury,r,757,365,771,382,207,46,0,6,i_2213.jpg 
directly,20,HelveticaCentury,r,780,363,866,387,209,47,0,6,i_2213.jpg 
used,20,HelveticaCentury,r,876,363,927,382,211,48,0,6,i_2213.jpg 
to,20,HelveticaCentury,r,144,396,166,412,212,49,0,7,i_2213.jpg 
change,20,HelveticaCentury,r,175,393,255,417,211,50,0,7,i_2213.jpg 
carrier,20,HelveticaCentury,r,264,395,338,412,210,51,0,7,i_2213.jpg 
conformation,20,HelveticaCentury,r,347,393,499,412,212,52,0,7,i_2213.jpg 
and,20,HelveticaCentury,r,509,393,549,412,211,53,0,7,i_2213.jpg 
binding,20,HelveticaCentury,r,560,393,642,417,212,54,0,7,i_2213.jpg 
site,20,HelveticaCentury,r,651,394,689,412,212,55,0,7,i_2213.jpg 
affinity,20,HelveticaCentury,r,699,393,782,417,201,56,0,7,i_2213.jpg 
Many,20,HelveticaCentury,r,190,431,246,452,211,58,0,8,i_2213.jpg 
of,20,HelveticaCentury,r,254,429,274,447,209,59,0,8,i_2213.jpg 
the,20,HelveticaCentury,r,280,429,313,447,210,60,0,8,i_2213.jpg 
transporters,20,HelveticaCentury,r,320,432,447,452,210,61,0,8,i_2213.jpg 
are,20,HelveticaCentury,r,455,435,486,447,211,62,0,8,i_2213.jpg 
ATPases,20,HelveticaCentury,r,493,431,580,447,116,63,0,8,i_2213.jpg 
hydrolyze,20,HelveticaCentury,r,590,429,686,452,210,64,0,8,i_2213.jpg 
ATP,20,HelveticaCentury,r,694,431,730,447,196,65,0,8,i_2213.jpg 
ADP,20,HelveticaCentury,r,766,431,808,447,131,67,0,8,i_2213.jpg 
P1,18,HelveticaCentury,r,836,431,850,452,42,69,0,8,i_2213.jpg 
Transporters,20,HelveticaCentury,r,188,465,317,486,210,71,0,9,i_2213.jpg 
are,20,HelveticaCentury,r,325,469,356,481,211,72,0,9,i_2213.jpg 
often,20,HelveticaCentury,r,364,463,417,481,212,73,0,9,i_2213.jpg 
called,20,HelveticaCentury,r,426,463,484,481,211,74,0,9,i_2213.jpg 
pumps,20,HelveticaCentury,r,493,463,582,486,198,75,0,9,i_2213.jpg 
Secondary,20,HelveticaCentury,r,144,498,266,522,206,77,0,10,i_2213.jpg 
active,20,HelveticaCentury,r,274,498,341,517,212,78,0,10,i_2213.jpg 
transport,20,HelveticaCentury,r,349,501,458,522,209,79,0,10,i_2213.jpg 
uses,20,HelveticaCentury,r,488,504,536,517,210,81,0,10,i_2213.jpg 
potential,20,HelveticaCentury,r,546,498,646,522,210,82,0,10,i_2213.jpg 
energy,20,HelveticaCentury,r,656,504,732,522,212,83,0,10,i_2213.jpg 
stored,20,HelveticaCentury,r,741,498,811,517,213,84,0,10,i_2213.jpg 
in,20,HelveticaCentury,r,821,500,839,517,212,85,0,10,i_2213.jpg 
the,20,HelveticaCentury,r,848,498,884,517,213,86,0,10,i_2213.jpg 
concentration,20,HelveticaCentury,r,145,530,302,548,204,87,0,11,i_2213.jpg 
gradient,20,HelveticaCentury,r,311,529,405,553,212,88,0,11,i_2213.jpg 
of,20,HelveticaCentury,r,414,529,436,548,214,89,0,11,i_2213.jpg 
one,20,HelveticaCentury,r,444,535,485,548,212,90,0,11,i_2213.jpg 
molecule,20,HelveticaCentury,r,495,529,597,548,210,91,0,11,i_2213.jpg 
to,20,HelveticaCentury,r,606,532,628,548,212,92,0,11,i_2213.jpg 
push,20,HelveticaCentury,r,638,529,689,553,210,93,0,11,i_2213.jpg 
other,20,HelveticaCentury,r,699,529,761,548,212,94,0,11,i_2213.jpg 
molecules,20,HelveticaCentury,r,769,529,883,548,211,95,0,11,i_2213.jpg 
against,20,HelveticaCentury,r,145,561,224,583,205,96,0,12,i_2213.jpg 
their,20,HelveticaCentury,r,232,559,287,578,211,97,0,12,i_2213.jpg 
concentration,20,HelveticaCentury,r,294,561,452,578,211,98,0,12,i_2213.jpg 
gradient,20,HelveticaCentury,r,461,559,561,583,197,99,0,12,i_2213.jpg 
Ultimately,20,HelveticaCentury,r,572,559,688,583,211,100,0,12,i_2213.jpg 
is,20,HelveticaCentury,r,697,560,712,578,214,101,0,12,i_2213.jpg 
dependent,20,HelveticaCentury,r,721,559,845,583,212,102,0,12,i_2213.jpg 
on,20,HelveticaCentury,r,854,565,880,578,212,103,0,12,i_2213.jpg 
the,20,HelveticaCentury,r,889,559,925,578,213,104,0,12,i_2213.jpg 
gradients,20,HelveticaCentury,r,144,590,249,614,211,105,0,13,i_2213.jpg 
created,20,HelveticaCentury,r,258,590,343,609,210,106,0,13,i_2213.jpg 
by,20,HelveticaCentury,r,353,590,378,614,213,107,0,13,i_2213.jpg 
primary,20,HelveticaCentury,r,387,592,474,614,211,108,0,13,i_2213.jpg 
active,20,HelveticaCentury,r,483,592,548,609,192,109,0,13,i_2213.jpg 
transport,20,HelveticaCentury,r,557,593,669,614,204,110,0,13,i_2213.jpg 
ci,15,Helvetica,i,130,175,146,190,30,1,0,1,i_2242.jpg 
CD,15,Helvetica,i,130,207,146,221,61,3,0,3,i_2242.jpg 
ci,19,Helvetica,b,166,197,182,212,27,7,1,7,i_2242.jpg 
CD,15,Helvetica,i,166,228,182,243,36,9,1,9,i_2242.jpg 
ci,15,Helvetica,i,166,281,182,296,30,11,1,11,i_2242.jpg 
CI,15,Helvetica,i,453,188,469,203,20,14,2,14,i_2242.jpg 
CD,15,HelveticaCentury,b,453,220,470,234,39,16,2,16,i_2242.jpg 
Cl,12,Helvetica,i,470,280,485,292,18,21,4,20,i_2242.jpg 
Di,25,HelveticaCentury,r,652,517,682,539,36,37,6,34,i_2242.jpg 
ci,15,Helvetica,i,306,740,322,755,32,43,8,40,i_2242.jpg 
Active,29,HelveticaCentury,b,126,74,278,115,212,0,0,0,i_2254.jpg 
Transport,29,HelveticaCentury,b,296,74,550,126,206,1,0,0,i_2254.jpg 
pump,29,HelveticaCentury,b,751,84,891,126,212,3,1,1,i_2254.jpg 
Mechanism,19,Helvetica,b,565,238,682,256,209,5,2,2,i_2254.jpg 
of,19,Helvetica,b,690,238,711,256,209,6,2,2,i_2254.jpg 
action,19,Helvetica,b,717,240,779,256,209,7,2,2,i_2254.jpg 
ATPase,16,Helvetica,r,608,270,666,283,125,9,2,3,i_2254.jpg 
activity,16,Helvetica,r,673,269,734,287,206,10,2,3,i_2254.jpg 
changes,16,Helvetica,r,741,269,809,287,210,11,2,3,i_2254.jpg 
conformation,16,Helvetica,r,816,269,930,283,209,12,2,3,i_2254.jpg 
and,16,Helvetica,r,937,269,967,283,211,13,2,3,i_2254.jpg 
increases,16,Helvetica,r,609,289,687,303,210,14,2,4,i_2254.jpg 
the,16,Helvetica,r,693,289,720,303,212,15,2,4,i_2254.jpg 
affinity,16,Helvetica,r,727,289,786,307,207,16,2,4,i_2254.jpg 
for,16,Helvetica,r,792,289,816,303,212,17,2,4,i_2254.jpg 
Na,16,Helvetica,r,609,316,641,329,198,20,2,5,i_2254.jpg 
binding,16,Helvetica,r,648,315,710,333,207,21,2,5,i_2254.jpg 
induces,16,Helvetica,r,717,315,781,329,204,22,2,5,i_2254.jpg 
carrier,16,Helvetica,r,788,315,843,329,208,23,2,5,i_2254.jpg 
conformation,16,Helvetica,r,849,315,964,329,210,24,2,5,i_2254.jpg 
change,16,Helvetica,r,608,335,668,353,213,25,2,6,i_2254.jpg 
so,16,Helvetica,r,674,339,692,349,210,26,2,6,i_2254.jpg 
that,16,Helvetica,r,698,335,733,349,213,27,2,6,i_2254.jpg 
is,16,Helvetica,r,775,335,786,349,211,29,2,6,i_2254.jpg 
transported,16,Helvetica,r,792,335,893,353,211,30,2,6,i_2254.jpg 
to,16,Helvetica,r,899,336,916,349,212,31,2,6,i_2254.jpg 
ECF,16,Helvetica,r,923,336,952,349,130,32,2,6,i_2254.jpg 
Dephosphorylation,16,Helvetica,r,609,361,771,379,124,34,2,7,i_2254.jpg 
changes,16,Helvetica,r,778,361,847,379,206,35,2,7,i_2254.jpg 
conformation,16,Helvetica,r,853,361,968,375,212,36,2,7,i_2254.jpg 
so,16,Helvetica,r,608,385,626,395,212,37,2,8,i_2254.jpg 
that,16,Helvetica,r,632,381,666,395,213,38,2,8,i_2254.jpg 
carrier,16,Helvetica,r,672,381,728,395,212,39,2,8,i_2254.jpg 
has,16,Helvetica,r,735,381,762,395,212,40,2,8,i_2254.jpg 
greater,16,Helvetica,r,783,382,844,399,213,42,2,8,i_2254.jpg 
affinity,16,Helvetica,r,851,381,910,399,208,43,2,8,i_2254.jpg 
for,16,Helvetica,r,915,381,939,395,212,44,2,8,i_2254.jpg 
binding,16,Helvetica,r,632,407,694,425,210,48,2,9,i_2254.jpg 
restores,16,Helvetica,r,701,408,768,421,211,49,2,9,i_2254.jpg 
original,16,Helvetica,r,775,407,837,425,210,50,2,9,i_2254.jpg 
conformation,16,Helvetica,r,845,407,959,421,206,51,2,9,i_2254.jpg 
to,16,Helvetica,r,966,408,982,421,210,52,2,9,i_2254.jpg 
allow,16,Helvetica,r,608,427,653,441,210,53,2,10,i_2254.jpg 
into,16,Helvetica,r,682,427,714,441,179,55,2,10,i_2254.jpg 
ICE,16,Helvetica,r,721,428,745,441,75,56,2,10,i_2254.jpg 
Establishes,19,Helvetica,b,565,453,675,471,207,58,2,11,i_2254.jpg 
and,19,Helvetica,b,745,453,781,471,212,61,2,11,i_2254.jpg 
gradient,19,Helvetica,b,816,453,902,476,210,63,2,11,i_2254.jpg 
across,19,Helvetica,b,909,459,972,471,210,64,2,11,i_2254.jpg 
the,19,Helvetica,b,563,477,596,495,214,65,2,12,i_2254.jpg 
plasma,19,Helvetica,b,605,477,676,500,210,66,2,12,i_2254.jpg 
membrane,19,Helvetica,b,685,477,796,495,212,67,2,12,i_2254.jpg 
of,19,Helvetica,b,804,477,824,495,213,68,2,12,i_2254.jpg 
all,19,Helvetica,b,831,477,852,495,213,69,2,12,i_2254.jpg 
cells,19,Helvetica,b,861,477,909,495,209,70,2,12,i_2254.jpg 
This,19,Helvetica,b,917,477,958,495,210,71,2,12,i_2254.jpg 
is,19,Helvetica,b,966,479,979,495,212,72,2,12,i_2254.jpg 
especially,19,Helvetica,b,564,502,663,525,210,73,2,13,i_2254.jpg 
critical,19,Helvetica,b,671,502,736,520,208,74,2,13,i_2254.jpg 
in,19,Helvetica,b,746,504,761,520,212,75,2,13,i_2254.jpg 
nerves,19,Helvetica,b,771,508,837,520,210,76,2,13,i_2254.jpg 
and,19,Helvetica,b,845,502,881,520,214,77,2,13,i_2254.jpg 
muscles,19,Helvetica,b,891,502,977,520,203,78,2,13,i_2254.jpg 
Regulates,19,Helvetica,b,565,532,662,555,212,80,2,14,i_2254.jpg 
cell,19,Helvetica,b,670,532,702,550,210,81,2,14,i_2254.jpg 
volume,19,Helvetica,b,711,532,786,550,211,82,2,14,i_2254.jpg 
by,19,Helvetica,b,795,532,817,555,213,83,2,14,i_2254.jpg 
controlling,19,Helvetica,b,825,532,934,555,212,84,2,14,i_2254.jpg 
